FechaMedicion,real,pred,error,split,phase
2026-03-14 13:20:00,19.9,3.134033203125,16.765966796875,validation,2
2026-03-14 13:30:00,19.788,8.861434936523438,10.926565063476563,validation,2
2026-03-14 13:40:00,19.88,12.410842895507812,7.4691571044921865,validation,2
2026-03-14 13:50:00,20.233,15.2877197265625,4.9452802734375005,validation,2
2026-03-14 14:00:00,21.157,17.2750244140625,3.8819755859375,validation,2
2026-03-14 14:10:00,21.5,19.107040405273438,2.3929595947265625,validation,2
