FechaMedicion,real,pred,error,split,phase
2026-03-14 13:20:00,527.011,270.7725524902344,256.2384475097656,validation,1
2026-03-14 13:30:00,254.275,313.9934997558594,-59.71849975585937,validation,1
2026-03-14 13:40:00,426.89,353.0633239746094,73.82667602539061,validation,1
2026-03-14 13:50:00,637.933,395.2320251464844,242.70097485351562,validation,1
2026-03-14 14:00:00,468.457,441.36358642578125,27.093413574218744,validation,1
2026-03-14 14:10:00,181.6,492.6091613769531,-311.0091613769531,validation,1
