FechaMedicion,Potencia,yhat,error,phase,variant
2026-03-14 13:20:00,527.011,526.5704258046868,0.440574195313161,1,multivariable
2026-03-14 13:30:00,254.275,466.8047663838712,-212.5297663838712,1,multivariable
2026-03-14 13:40:00,426.89,472.07415454619417,-45.18415454619418,1,multivariable
2026-03-14 13:50:00,637.933,706.8709765612366,-68.93797656123661,1,multivariable
2026-03-14 14:00:00,468.457,428.381560135857,40.07543986414299,1,multivariable
2026-03-14 14:10:00,181.6,316.9189475882776,-135.3189475882776,1,multivariable
