FechaMedicion,Potencia,yhat,error,phase,variant
2026-03-14 13:20:00,527.011,353.27618060667413,173.73481939332584,1,univariable
2026-03-14 13:30:00,254.275,353.6106427050951,-99.33564270509507,1,univariable
2026-03-14 13:40:00,426.89,353.94836917623326,72.94163082376673,1,univariable
2026-03-14 13:50:00,637.933,354.2893102331913,283.6436897668087,1,univariable
2026-03-14 14:00:00,468.457,354.63341539724166,113.82358460275833,1,univariable
2026-03-14 14:10:00,181.6,354.98063350949934,-173.38063350949935,1,univariable
