FechaMedicion,Potencia,Voltaje,FactorPotencia,Frecuencia,phase,variant
2026-02-15 13:10:00,405.89,119.81,0.877,59.97,1,univariable
2026-02-15 13:20:00,369.512,120.038,0.874,59.962,1,univariable
2026-02-15 13:30:00,499.55,118.86,0.909,59.97,1,univariable
2026-02-15 13:40:00,1003.49,118.33,0.934,59.95,1,univariable
2026-02-15 13:50:00,696.68,119.23,0.937,59.96,1,univariable
2026-02-15 14:00:00,435.45,118.78,0.856,59.91,1,univariable
2026-02-15 14:10:00,279.79,120.16,0.872,59.95,1,univariable
2026-02-15 14:20:00,375.04,119.1,0.846,59.94,1,univariable
2026-02-15 14:30:00,303.42,120.07,0.88,59.96,1,univariable
2026-02-15 14:40:00,429.61,119.73,0.888,59.96,1,univariable
2026-02-15 14:50:00,401.47,119.96,0.92,59.95,1,univariable
2026-02-15 15:00:00,605.0,119.78,0.971,59.97,1,univariable
2026-02-15 15:10:00,230.52,120.75,0.898,59.97,1,univariable
2026-02-15 15:20:00,513.25,119.89,0.901,59.95,1,univariable
2026-02-15 15:30:00,395.53,119.84,0.876,59.96,1,univariable
2026-02-15 15:40:00,522.03,119.18,0.883,59.95,1,univariable
2026-02-15 15:50:00,394.37,119.87,0.878,59.98,1,univariable
2026-02-15 16:00:00,306.42,118.9,0.885,59.94,1,univariable
2026-02-15 16:10:00,419.29,119.35,0.889,59.97,1,univariable
2026-02-15 16:20:00,428.35,119.33,0.88,59.92,1,univariable
2026-02-15 16:30:00,405.84,119.7,0.887,59.96,1,univariable
2026-02-15 16:40:00,425.51,119.87,0.911,59.97,1,univariable
2026-02-15 16:50:00,350.56,119.73,0.875,59.95,1,univariable
2026-02-15 17:00:00,262.03,119.54,0.884,59.95,1,univariable
2026-02-15 17:10:00,403.03,119.45,0.882,59.96,1,univariable
2026-02-15 17:20:00,360.67,119.38,0.899,59.94,1,univariable
2026-02-15 17:30:00,359.85,118.1,0.882,59.98,1,univariable
2026-02-15 17:40:00,258.66,119.47,0.878,59.94,1,univariable
2026-02-15 17:50:00,383.15,118.16,0.899,59.96,1,univariable
2026-02-15 18:00:00,495.86,116.46,0.925,59.96,1,univariable
2026-02-15 18:10:00,346.79,119.74,0.916,59.93,1,univariable
2026-02-15 18:20:00,420.46,118.88,0.909,59.93,1,univariable
2026-02-15 18:30:00,313.13,118.08,0.917,59.95,1,univariable
2026-02-15 18:40:00,424.07,117.73,0.911,59.96,1,univariable
2026-02-15 18:50:00,330.57,116.78,0.913,59.97,1,univariable
2026-02-15 19:00:00,481.07,119.67,0.908,59.97,1,univariable
2026-02-15 19:10:00,324.66,118.95,0.918,59.96,1,univariable
2026-02-15 19:20:00,433.829,117.771,0.911,59.957,1,univariable
2026-02-15 19:30:00,392.76,117.83,0.925,59.96,1,univariable
2026-02-15 19:40:00,449.25,119.04,0.915,59.97,1,univariable
2026-02-15 19:50:00,560.93,116.92,0.931,59.95,1,univariable
2026-02-15 20:00:00,1293.27,115.98,0.963,59.96,1,univariable
2026-02-15 20:10:00,421.17,119.21,0.902,59.97,1,univariable
2026-02-15 20:20:00,538.84,119.57,0.912,59.96,1,univariable
2026-02-15 20:30:00,530.5,119.14,0.925,59.94,1,univariable
2026-02-15 20:40:00,346.81,120.43,0.905,59.93,1,univariable
2026-02-15 20:50:00,353.57,120.44,0.906,59.96,1,univariable
2026-02-15 21:00:00,671.08,119.88,0.972,59.99,1,univariable
2026-02-15 21:10:00,242.57,121.29,0.899,59.96,1,univariable
2026-02-15 21:20:00,613.53,119.39,0.906,59.94,1,univariable
2026-02-15 21:30:00,500.41,118.77,0.892,59.99,1,univariable
2026-02-15 21:40:00,340.21,119.5,0.85,59.93,1,univariable
2026-02-15 21:50:00,264.722,119.778,0.871,59.933,1,univariable
2026-02-15 22:00:00,323.82,120.15,0.85,59.93,1,univariable
2026-02-15 22:10:00,516.05,120.54,0.922,59.96,1,univariable
2026-02-15 22:20:00,298.91,120.85,0.839,59.96,1,univariable
2026-02-15 22:30:00,255.17,121.02,0.857,59.98,1,univariable
2026-02-15 22:40:00,287.83,120.28,0.838,59.98,1,univariable
2026-02-15 22:50:00,214.3,120.61,0.843,59.98,1,univariable
2026-02-15 23:00:00,277.12,120.39,0.838,59.97,1,univariable
2026-02-15 23:10:00,245.16,121.29,0.839,59.97,1,univariable
2026-02-15 23:20:00,294.45,120.68,0.844,59.95,1,univariable
2026-02-15 23:30:00,272.36,120.48,0.832,59.94,1,univariable
2026-02-15 23:40:00,212.82,120.79,0.838,59.98,1,univariable
2026-02-15 23:50:00,285.11,120.41,0.834,59.97,1,univariable
2026-02-16 00:00:00,246.69,121.88,0.839,59.97,1,univariable
2026-02-16 00:10:00,294.91,121.34,0.823,59.97,1,univariable
2026-02-16 00:20:00,177.02,121.83,0.825,59.96,1,univariable
2026-02-16 00:30:00,328.4,120.16,0.829,59.96,1,univariable
2026-02-16 00:40:00,210.812,120.55,0.829,59.95,1,univariable
2026-02-16 00:50:00,250.56,120.98,0.828,59.96,1,univariable
2026-02-16 01:00:00,238.82,121.83,0.83,59.94,1,univariable
2026-02-16 01:10:00,190.2,122.075,0.835,59.962,1,univariable
2026-02-16 01:20:00,318.0,121.53,0.836,59.98,1,univariable
2026-02-16 01:30:00,220.37,121.47,0.844,59.96,1,univariable
2026-02-16 01:40:00,277.0,120.41,0.829,59.98,1,univariable
2026-02-16 01:50:00,174.4,121.53,0.834,59.96,1,univariable
2026-02-16 02:00:00,278.75,120.85,0.829,59.97,1,univariable
2026-02-16 02:10:00,256.52,121.47,0.841,59.96,1,univariable
2026-02-16 02:20:00,258.32,121.47,0.827,59.95,1,univariable
2026-02-16 02:30:00,270.26,121.07,0.843,59.97,1,univariable
2026-02-16 02:40:00,230.09,120.89,0.832,59.95,1,univariable
2026-02-16 02:50:00,281.37,120.67,0.846,59.94,1,univariable
2026-02-16 03:00:00,504.39,120.88,0.941,59.93,1,univariable
2026-02-16 03:10:00,207.26,121.41,0.845,59.98,1,univariable
2026-02-16 03:20:00,340.25,121.03,0.857,59.95,1,univariable
2026-02-16 03:30:00,329.77,120.67,0.83,59.95,1,univariable
2026-02-16 03:40:00,261.52,120.52,0.827,59.95,1,univariable
2026-02-16 03:50:00,233.92,121.21,0.829,59.98,1,univariable
2026-02-16 04:00:00,263.17,121.15,0.827,59.97,1,univariable
2026-02-16 04:10:00,214.66,121.24,0.832,59.93,1,univariable
2026-02-16 04:20:00,247.41,121.06,0.824,59.95,1,univariable
2026-02-16 04:30:00,250.6,121.07,0.838,59.95,1,univariable
2026-02-16 04:40:00,229.57,120.27,0.821,59.98,1,univariable
2026-02-16 04:50:00,296.52,119.74,0.831,59.95,1,univariable
2026-02-16 05:00:00,218.09,120.66,0.825,59.97,1,univariable
2026-02-16 05:10:00,312.45,120.83,0.832,59.95,1,univariable
2026-02-16 05:20:00,186.83,121.36,0.831,59.98,1,univariable
2026-02-16 05:30:00,277.11,120.68,0.824,59.99,1,univariable
2026-02-16 05:40:00,271.81,119.24,0.855,59.98,1,univariable
2026-02-16 05:50:00,273.51,119.13,0.827,59.95,1,univariable
2026-02-16 06:00:00,193.18,118.26,0.833,59.95,1,univariable
2026-02-16 06:10:00,309.98,119.11,0.837,59.96,1,univariable
2026-02-16 06:20:00,244.26,121.23,0.837,59.98,1,univariable
2026-02-16 06:30:00,240.98,122.45,0.824,59.94,1,univariable
2026-02-16 06:40:00,275.94,121.79,0.844,59.98,1,univariable
2026-02-16 06:50:00,208.2,122.23,0.828,59.96,1,univariable
2026-02-16 07:00:00,255.36,121.73,0.822,59.98,1,univariable
2026-02-16 07:10:00,180.04,122.33,0.835,59.97,1,univariable
2026-02-16 07:20:00,328.88,120.84,0.842,59.92,1,univariable
2026-02-16 07:30:00,211.14,120.41,0.831,59.95,1,univariable
2026-02-16 07:40:00,266.65,119.73,0.838,59.96,1,univariable
2026-02-16 07:50:00,302.34,119.38,0.884,59.93,1,univariable
2026-02-16 08:00:00,450.05,119.04,0.901,59.95,1,univariable
2026-02-16 08:10:00,227.72,119.98,0.852,59.97,1,univariable
2026-02-16 08:20:00,269.27,120.25,0.856,59.94,1,univariable
2026-02-16 08:30:00,258.16,119.16,0.834,59.94,1,univariable
2026-02-16 08:40:00,191.65,119.24,0.836,59.97,1,univariable
2026-02-16 08:50:00,381.17,117.32,0.87,59.96,1,univariable
2026-02-16 09:00:00,913.38,115.83,0.985,59.99,1,univariable
2026-02-16 09:10:00,461.58,117.87,0.912,59.97,1,univariable
2026-02-16 09:20:00,1467.54,114.62,0.937,59.97,1,univariable
2026-02-16 09:30:00,426.48,119.12,0.846,59.91,1,univariable
2026-02-16 09:40:00,670.88,119.88,0.884,59.94,1,univariable
2026-02-16 09:50:00,662.47,119.69,0.942,59.96,1,univariable
2026-02-16 10:00:00,389.2,118.85,0.859,59.96,1,univariable
2026-02-16 10:10:00,309.94,119.76,0.852,59.96,1,univariable
2026-02-16 10:20:00,269.48,119.83,0.828,59.93,1,univariable
2026-02-16 10:30:00,203.67,121.61,0.834,59.99,1,univariable
2026-02-16 10:40:00,381.533,120.033,0.849,59.956,1,univariable
2026-02-16 10:50:00,381.2,120.73,0.883,59.96,1,univariable
2026-02-16 11:00:00,490.44,122.26,0.856,59.96,1,univariable
2026-02-16 11:10:00,632.13,122.5,0.911,59.96,1,univariable
2026-02-16 11:20:00,355.09,121.29,0.846,59.94,1,univariable
2026-02-16 11:30:00,548.92,120.64,0.922,59.95,1,univariable
2026-02-16 11:40:00,488.02,120.62,0.857,59.98,1,univariable
2026-02-16 11:50:00,430.62,120.71,0.893,59.96,1,univariable
2026-02-16 12:00:00,652.1,120.91,0.882,59.95,1,univariable
2026-02-16 12:10:00,263.14,122.33,0.864,59.97,1,univariable
2026-02-16 12:20:00,367.08,121.52,0.821,60.0,1,univariable
2026-02-16 12:30:00,271.93,121.28,0.862,59.94,1,univariable
2026-02-16 12:40:00,366.01,118.03,0.852,59.97,1,univariable
2026-02-16 12:50:00,323.02,117.5,0.864,59.98,1,univariable
2026-02-16 13:00:00,513.63,115.94,0.914,59.94,1,univariable
2026-02-16 13:10:00,838.98,119.68,0.925,59.96,1,univariable
2026-02-16 13:20:00,285.95,120.61,0.882,59.97,1,univariable
2026-02-16 13:30:00,317.87,121.12,0.872,59.97,1,univariable
2026-02-16 13:40:00,469.48,121.61,0.909,59.98,1,univariable
2026-02-16 13:50:00,491.41,121.59,0.894,59.98,1,univariable
2026-02-16 14:00:00,375.75,121.55,0.892,59.94,1,univariable
2026-02-16 14:10:00,357.03,121.59,0.845,59.98,1,univariable
2026-02-16 14:20:00,223.21,123.0,0.828,59.95,1,univariable
2026-02-16 14:30:00,259.14,122.66,0.824,59.97,1,univariable
2026-02-16 14:40:00,226.73,122.53,0.833,59.97,1,univariable
2026-02-16 14:50:00,292.18,122.89,0.845,59.98,1,univariable
2026-02-16 15:00:00,609.61,122.39,0.974,59.95,1,univariable
2026-02-16 15:10:00,234.36,123.05,0.864,59.98,1,univariable
2026-02-16 15:20:00,444.333,121.9,0.882,59.978,1,univariable
2026-02-16 15:30:00,335.267,122.667,0.838,59.944,1,univariable
2026-02-16 15:40:00,330.45,119.85,0.845,59.98,1,univariable
2026-02-16 15:50:00,333.75,118.81,0.874,59.97,1,univariable
2026-02-16 16:00:00,267.14,119.54,0.849,59.95,1,univariable
2026-02-16 16:10:00,347.18,119.09,0.854,59.96,1,univariable
2026-02-16 16:20:00,404.32,120.87,0.872,59.97,1,univariable
2026-02-16 16:30:00,350.11,121.02,0.848,59.97,1,univariable
2026-02-16 16:40:00,403.37,120.09,0.865,59.97,1,univariable
2026-02-16 16:50:00,315.22,121.38,0.85,59.96,1,univariable
2026-02-16 17:00:00,312.14,122.0,0.87,59.97,1,univariable
2026-02-16 17:10:00,362.55,121.97,0.819,59.96,1,univariable
2026-02-16 17:20:00,411.76,122.04,0.736,59.95,1,univariable
2026-02-16 17:30:00,388.18,120.76,0.747,59.95,1,univariable
2026-02-16 17:40:00,403.59,119.82,0.744,59.95,1,univariable
2026-02-16 17:50:00,479.04,119.63,0.796,59.94,1,univariable
2026-02-16 18:00:00,517.73,120.42,0.784,59.98,1,univariable
2026-02-16 18:10:00,429.53,121.16,0.792,59.93,1,univariable
2026-02-16 18:20:00,459.15,120.41,0.896,59.96,1,univariable
2026-02-16 18:30:00,466.85,120.79,0.908,59.97,1,univariable
2026-02-16 18:40:00,544.31,119.54,0.808,59.98,1,univariable
2026-02-16 18:50:00,461.87,118.98,0.846,59.96,1,univariable
2026-02-16 19:00:00,564.51,118.17,0.828,59.96,1,univariable
2026-02-16 19:10:00,882.13,118.22,0.915,59.96,1,univariable
2026-02-16 19:20:00,565.65,120.22,0.888,59.98,1,univariable
2026-02-16 19:30:00,328.26,120.93,0.917,59.96,1,univariable
2026-02-16 19:40:00,607.74,120.07,0.917,59.95,1,univariable
2026-02-16 19:50:00,1027.9,119.02,0.952,59.94,1,univariable
2026-02-16 20:00:00,468.38,120.06,0.905,59.98,1,univariable
2026-02-16 20:10:00,308.91,120.75,0.904,59.93,1,univariable
2026-02-16 20:20:00,623.2,120.371,0.894,60.0,1,univariable
2026-02-16 20:30:00,240.56,121.29,0.893,59.98,1,univariable
2026-02-16 20:40:00,363.07,118.31,0.881,59.94,1,univariable
2026-02-16 20:50:00,337.73,120.36,0.913,59.95,1,univariable
2026-02-16 21:00:00,582.63,121.92,0.962,59.96,1,univariable
2026-02-16 21:10:00,248.37,122.88,0.892,59.94,1,univariable
2026-02-16 21:20:00,630.05,121.71,0.906,59.94,1,univariable
2026-02-16 21:30:00,527.45,120.16,0.897,59.93,1,univariable
2026-02-16 21:40:00,350.775,122.75,0.837,59.95,1,univariable
2026-02-16 21:50:00,202.88,122.7,0.849,59.93,1,univariable
2026-02-16 22:00:00,395.922,121.244,0.846,59.944,1,univariable
2026-02-16 22:10:00,555.46,121.97,0.929,59.96,1,univariable
2026-02-16 22:20:00,315.91,123.5,0.822,59.94,1,univariable
2026-02-16 22:30:00,191.57,123.35,0.834,59.96,1,univariable
2026-02-16 22:40:00,312.47,121.74,0.823,59.96,1,univariable
2026-02-16 22:50:00,169.25,121.53,0.829,59.96,1,univariable
2026-02-16 23:00:00,400.98,120.86,0.829,59.96,1,univariable
2026-02-16 23:10:00,168.29,121.61,0.844,59.93,1,univariable
2026-02-16 23:20:00,291.88,119.59,0.836,59.98,1,univariable
2026-02-16 23:30:00,199.8,119.33,0.839,59.96,1,univariable
2026-02-16 23:40:00,280.25,117.32,0.844,59.96,1,univariable
2026-02-16 23:50:00,261.06,120.83,0.86,59.96,1,univariable
2026-02-17 00:00:00,268.32,121.28,0.841,59.97,1,univariable
2026-02-17 00:10:00,222.25,121.59,0.841,59.96,1,univariable
2026-02-17 00:20:00,250.73,121.47,0.834,59.97,1,univariable
2026-02-17 00:30:00,236.93,121.28,0.839,59.97,1,univariable
2026-02-17 00:40:00,238.28,122.34,0.832,59.97,1,univariable
2026-02-17 00:50:00,262.144,121.8,0.828,59.978,1,univariable
2026-02-17 01:00:00,187.867,122.244,0.836,59.967,1,univariable
2026-02-17 01:10:00,274.97,121.86,0.824,59.97,1,univariable
2026-02-17 01:20:00,182.72,122.22,0.844,59.97,1,univariable
2026-02-17 01:30:00,286.64,121.27,0.828,59.96,1,univariable
2026-02-17 01:40:00,171.85,121.77,0.837,59.97,1,univariable
2026-02-17 01:50:00,324.55,121.23,0.834,59.95,1,univariable
2026-02-17 02:00:00,200.7,121.89,0.834,59.95,1,univariable
2026-02-17 02:10:00,255.38,121.53,0.832,59.98,1,univariable
2026-02-17 02:20:00,211.73,121.29,0.842,59.95,1,univariable
2026-02-17 02:30:00,277.22,120.98,0.843,59.96,1,univariable
2026-02-17 02:40:00,232.98,121.53,0.829,59.97,1,univariable
2026-02-17 02:50:00,261.15,121.57,0.847,59.93,1,univariable
2026-02-17 03:00:00,554.24,120.72,0.941,59.96,1,univariable
2026-02-17 03:10:00,165.37,121.66,0.838,59.95,1,univariable
2026-02-17 03:20:00,262.29,121.53,0.834,59.94,1,univariable
2026-02-17 03:30:00,325.67,120.97,0.829,59.96,1,univariable
2026-02-17 03:40:00,324.83,121.22,0.84,59.94,1,univariable
2026-02-17 03:50:00,226.838,121.225,0.83,59.95,1,univariable
2026-02-17 04:00:00,261.49,121.58,0.829,59.95,1,univariable
2026-02-17 04:10:00,223.275,121.7,0.831,59.938,1,univariable
2026-02-17 04:20:00,289.84,120.88,0.841,59.98,1,univariable
2026-02-17 04:30:00,229.93,121.17,0.837,59.97,1,univariable
2026-02-17 04:40:00,278.24,121.11,0.839,59.98,1,univariable
2026-02-17 04:50:00,248.34,121.2,0.83,59.97,1,univariable
2026-02-17 05:00:00,214.1,121.43,0.828,59.94,1,univariable
2026-02-17 05:10:00,258.6,119.66,0.833,59.95,1,univariable
2026-02-17 05:20:00,198.0,121.16,0.834,59.95,1,univariable
2026-02-17 05:30:00,272.52,120.4,0.83,59.94,1,univariable
2026-02-17 05:40:00,187.1,121.52,0.834,59.94,1,univariable
2026-02-17 05:50:00,271.81,120.93,0.828,59.99,1,univariable
2026-02-17 06:00:00,168.5,121.28,0.837,59.96,1,univariable
2026-02-17 06:10:00,263.41,118.41,0.83,59.96,1,univariable
2026-02-17 06:20:00,191.05,122.19,0.838,59.99,1,univariable
2026-02-17 06:30:00,366.27,121.95,0.842,59.95,1,univariable
2026-02-17 06:40:00,180.67,122.2,0.842,59.96,1,univariable
2026-02-17 06:50:00,248.92,121.66,0.826,59.95,1,univariable
2026-02-17 07:00:00,210.92,121.86,0.836,59.95,1,univariable
2026-02-17 07:10:00,222.62,121.79,0.833,59.94,1,univariable
2026-02-17 07:20:00,220.44,121.32,0.835,59.96,1,univariable
2026-02-17 07:30:00,207.84,121.23,0.842,59.97,1,univariable
2026-02-17 07:40:00,1177.72,117.07,0.947,59.96,1,univariable
2026-02-17 07:50:00,260.81,120.26,0.854,59.95,1,univariable
2026-02-17 08:00:00,250.39,118.56,0.836,59.97,1,univariable
2026-02-17 08:10:00,226.29,118.97,0.856,59.93,1,univariable
2026-02-17 08:20:00,549.33,118.09,0.889,59.94,1,univariable
2026-02-17 08:30:00,956.25,117.71,0.968,59.97,1,univariable
2026-02-17 08:40:00,633.39,119.41,0.879,59.96,1,univariable
2026-02-17 08:50:00,1303.87,117.18,0.983,59.96,1,univariable
2026-02-17 09:00:00,1081.55,116.64,0.974,59.95,1,univariable
2026-02-17 09:10:00,608.15,116.61,0.957,59.92,1,univariable
2026-02-17 09:20:00,509.14,119.02,0.876,59.92,1,univariable
2026-02-17 09:30:00,715.74,118.81,0.894,59.95,1,univariable
2026-02-17 09:40:00,298.96,119.41,0.825,59.96,1,univariable
2026-02-17 09:50:00,328.52,119.78,0.874,59.98,1,univariable
2026-02-17 10:00:00,297.6,120.27,0.824,59.95,1,univariable
2026-02-17 10:10:00,291.21,119.11,0.852,59.95,1,univariable
2026-02-17 10:20:00,221.93,120.16,0.837,59.98,1,univariable
2026-02-17 10:30:00,236.62,120.2,0.829,59.97,1,univariable
2026-02-17 10:40:00,372.43,119.92,0.865,59.99,1,univariable
2026-02-17 10:50:00,306.98,120.07,0.847,59.98,1,univariable
2026-02-17 11:00:00,257.41,119.8,0.845,59.94,1,univariable
2026-02-17 11:10:00,405.74,118.87,0.856,59.95,1,univariable
2026-02-17 11:20:00,400.96,119.1,0.884,59.97,1,univariable
2026-02-17 11:30:00,278.88,119.99,0.823,59.94,1,univariable
2026-02-17 11:40:00,207.39,119.83,0.825,59.98,1,univariable
2026-02-17 11:50:00,305.96,119.32,0.834,59.99,1,univariable
2026-02-17 12:00:00,351.36,118.84,0.871,59.95,1,univariable
2026-02-17 12:10:00,411.97,118.94,0.864,59.95,1,univariable
2026-02-17 12:20:00,394.52,118.97,0.894,59.96,1,univariable
2026-02-17 12:30:00,566.28,119.48,0.884,59.94,1,univariable
2026-02-17 12:40:00,360.61,119.55,0.866,59.94,1,univariable
2026-02-17 12:50:00,296.43,119.25,0.86,59.95,1,univariable
2026-02-17 13:00:00,301.46,119.65,0.826,59.95,1,univariable
2026-02-17 13:10:00,172.41,120.6,0.84,59.97,1,univariable
2026-02-17 13:20:00,296.08,119.62,0.827,59.94,1,univariable
2026-02-17 13:30:00,165.286,119.171,0.837,59.986,1,univariable
2026-02-17 13:40:00,338.76,118.88,0.835,59.99,1,univariable
2026-02-17 13:50:00,161.69,120.42,0.844,59.94,1,univariable
2026-02-17 14:00:00,282.19,119.11,0.83,59.94,1,univariable
2026-02-17 14:10:00,259.33,118.01,0.85,59.93,1,univariable
2026-02-17 14:20:00,339.93,118.49,0.855,59.96,1,univariable
2026-02-17 14:30:00,274.98,119.14,0.846,59.94,1,univariable
2026-02-17 14:40:00,239.78,120.98,0.832,59.95,1,univariable
2026-02-17 14:50:00,258.77,120.76,0.852,59.97,1,univariable
2026-02-17 15:00:00,533.13,119.59,0.958,59.97,1,univariable
2026-02-17 15:10:00,290.75,121.59,0.877,59.91,1,univariable
2026-02-17 15:20:00,376.93,121.12,0.858,59.95,1,univariable
2026-02-17 15:30:00,398.54,121.06,0.84,59.98,1,univariable
2026-02-17 15:40:00,336.03,120.74,0.832,59.93,1,univariable
2026-02-17 15:50:00,174.89,121.6,0.829,59.98,1,univariable
2026-02-17 16:00:00,487.43,121.03,0.85,59.95,1,univariable
2026-02-17 16:10:00,704.73,120.62,0.951,59.98,1,univariable
2026-02-17 16:20:00,295.088,121.488,0.821,59.975,1,univariable
2026-02-17 16:30:00,193.744,121.467,0.819,59.933,1,univariable
2026-02-17 16:40:00,311.289,120.844,0.82,59.944,1,univariable
2026-02-17 16:50:00,258.68,121.68,0.863,59.96,1,univariable
2026-02-17 17:00:00,369.06,121.97,0.873,59.96,1,univariable
2026-02-17 17:10:00,287.72,121.83,0.886,59.94,1,univariable
2026-02-17 17:20:00,363.03,117.84,0.885,59.96,1,univariable
2026-02-17 17:30:00,439.4,124.76,0.859,59.97,1,univariable
2026-02-17 17:40:00,524.93,121.23,0.787,59.93,1,univariable
2026-02-17 17:50:00,326.59,122.52,0.914,59.94,1,univariable
2026-02-17 18:00:00,417.32,121.71,0.901,59.97,1,univariable
2026-02-17 18:10:00,402.84,119.54,0.852,59.96,1,univariable
2026-02-17 18:20:00,517.78,119.34,0.794,59.97,1,univariable
2026-02-17 18:30:00,415.72,119.52,0.831,59.97,1,univariable
2026-02-17 18:40:00,505.46,118.77,0.809,59.96,1,univariable
2026-02-17 18:50:00,286.47,117.99,0.889,59.95,1,univariable
2026-02-17 19:00:00,502.638,116.8,0.915,59.962,1,univariable
2026-02-17 19:10:00,1131.55,114.48,0.968,59.93,1,univariable
2026-02-17 19:20:00,1187.622,115.889,0.943,59.989,1,univariable
2026-02-17 19:30:00,351.283,119.267,0.903,59.917,1,univariable
2026-02-17 19:40:00,422.444,117.844,0.896,59.933,1,univariable
2026-02-17 19:50:00,261.04,118.93,0.899,59.93,1,univariable
2026-02-17 20:00:00,504.262,118.738,0.901,59.95,1,univariable
2026-02-17 20:10:00,395.62,119.11,0.925,59.97,1,univariable
2026-02-17 20:20:00,545.52,118.52,0.91,59.93,1,univariable
2026-02-17 20:30:00,233.06,120.29,0.898,59.97,1,univariable
2026-02-17 20:40:00,373.95,119.79,0.875,59.95,1,univariable
2026-02-17 20:50:00,433.27,120.44,0.937,59.94,1,univariable
2026-02-17 21:00:00,804.44,120.07,0.969,59.94,1,univariable
2026-02-17 21:10:00,289.56,122.06,0.903,59.92,1,univariable
2026-02-17 21:20:00,331.99,122.16,0.879,59.96,1,univariable
2026-02-17 21:30:00,591.97,121.62,0.889,59.96,1,univariable
2026-02-17 21:40:00,646.28,122.04,0.88,59.98,1,univariable
2026-02-17 21:50:00,178.88,124.51,0.854,59.96,1,univariable
2026-02-17 22:00:00,328.89,120.48,0.827,59.98,1,univariable
2026-02-17 22:10:00,231.96,118.33,0.844,59.94,1,univariable
2026-02-17 22:20:00,288.78,118.69,0.828,59.98,1,univariable
2026-02-17 22:30:00,184.34,120.56,0.839,59.94,1,univariable
2026-02-17 22:40:00,259.45,119.412,0.832,59.95,1,univariable
2026-02-17 22:50:00,178.99,117.02,0.844,59.95,1,univariable
2026-02-17 23:00:00,325.26,116.03,0.852,59.94,1,univariable
2026-02-17 23:10:00,190.325,120.55,0.837,59.912,1,univariable
2026-02-17 23:20:00,276.425,120.125,0.837,59.962,1,univariable
2026-02-17 23:30:00,209.24,120.94,0.835,59.96,1,univariable
2026-02-17 23:40:00,334.8,120.29,0.84,59.93,1,univariable
2026-02-17 23:50:00,208.88,121.37,0.842,59.99,1,univariable
2026-02-18 00:00:00,283.61,120.92,0.836,59.96,1,univariable
2026-02-18 00:10:00,259.05,121.125,0.851,59.975,1,univariable
2026-02-18 00:20:00,281.02,121.34,0.824,59.99,1,univariable
2026-02-18 00:30:00,237.88,121.07,0.838,59.98,1,univariable
2026-02-18 00:40:00,276.11,120.77,0.822,59.97,1,univariable
2026-02-18 00:50:00,187.28,121.85,0.832,59.91,1,univariable
2026-02-18 01:00:00,288.04,121.18,0.825,59.98,1,univariable
2026-02-18 01:10:00,174.6,121.66,0.832,59.97,1,univariable
2026-02-18 01:20:00,303.12,120.87,0.831,59.94,1,univariable
2026-02-18 01:30:00,170.81,121.19,0.831,59.94,1,univariable
2026-02-18 01:40:00,288.31,120.8,0.824,59.98,1,univariable
2026-02-18 01:50:00,168.45,121.38,0.835,59.93,1,univariable
2026-02-18 02:00:00,288.37,120.68,0.826,59.97,1,univariable
2026-02-18 02:10:00,183.4,121.16,0.837,59.98,1,univariable
2026-02-18 02:20:00,272.96,121.39,0.824,59.95,1,univariable
2026-02-18 02:30:00,184.21,121.51,0.838,59.98,1,univariable
2026-02-18 02:40:00,275.93,121.23,0.823,59.96,1,univariable
2026-02-18 02:50:00,214.07,121.26,0.85,59.98,1,univariable
2026-02-18 03:00:00,496.73,119.96,0.942,59.95,1,univariable
2026-02-18 03:10:00,219.39,120.84,0.849,59.94,1,univariable
2026-02-18 03:20:00,264.54,121.14,0.833,59.98,1,univariable
2026-02-18 03:30:00,321.25,120.77,0.83,59.95,1,univariable
2026-02-18 03:40:00,310.38,121.08,0.826,59.94,1,univariable
2026-02-18 03:50:00,186.15,121.89,0.83,59.95,1,univariable
2026-02-18 04:00:00,328.64,120.85,0.836,59.97,1,univariable
2026-02-18 04:10:00,168.87,121.32,0.836,59.96,1,univariable
2026-02-18 04:20:00,308.51,120.58,0.829,59.95,1,univariable
2026-02-18 04:30:00,168.92,121.52,0.832,59.95,1,univariable
2026-02-18 04:40:00,305.28,120.61,0.826,59.92,1,univariable
2026-02-18 04:50:00,166.11,119.58,0.826,59.95,1,univariable
2026-02-18 05:00:00,284.14,120.19,0.826,59.94,1,univariable
2026-02-18 05:10:00,168.5,118.72,0.836,59.94,1,univariable
2026-02-18 05:20:00,286.03,119.43,0.829,59.96,1,univariable
2026-02-18 05:30:00,221.88,119.47,0.838,59.94,1,univariable
2026-02-18 05:40:00,448.04,117.65,0.855,59.91,1,univariable
2026-02-18 05:50:00,175.95,118.81,0.832,60.0,1,univariable
2026-02-18 06:00:00,564.6,117.19,0.893,59.94,1,univariable
2026-02-18 06:10:00,343.26,116.82,0.899,59.94,1,univariable
2026-02-18 06:20:00,308.69,118.72,0.872,59.99,1,univariable
2026-02-18 06:30:00,237.15,118.788,0.898,59.962,1,univariable
2026-02-18 06:40:00,527.99,117.31,0.908,59.96,1,univariable
2026-02-18 06:50:00,340.52,118.95,0.919,59.97,1,univariable
2026-02-18 07:00:00,344.47,118.85,0.895,59.94,1,univariable
2026-02-18 07:10:00,240.5,117.38,0.907,59.98,1,univariable
2026-02-18 07:20:00,341.94,118.3,0.894,59.95,1,univariable
